x_m,y_m,w_tr_right_m,w_tr_left_m
-0.796000,-0.072068,0.2516,0.1500
-0.746000,-0.079242,0.2586,0.1500
-0.696000,-0.086212,0.2659,0.1500
-0.646000,-0.092961,0.2736,0.1500
-0.596000,-0.099474,0.2816,0.1500
-0.546000,-0.105732,0.2816,0.1556
-0.496000,-0.111719,0.2816,0.1603
-0.446000,-0.116548,0.2816,0.1603
-0.396000,-0.121183,0.2816,0.1603
-0.346000,-0.125605,0.2816,0.1609
-0.296000,-0.129795,0.2842,0.1609
-0.246000,-0.133731,0.2842,0.1609
-0.196000,-0.137395,0.2842,0.1609
-0.146000,-0.140766,0.2775,0.1609
-0.096000,-0.143826,0.2746,0.1609
-0.046000,-0.146554,0.2706,0.1550
0.004000,-0.149914,0.2663,0.1532
0.054000,-0.153021,0.2641,0.1505
0.104000,-0.155856,0.2602,0.1500
0.154000,-0.158403,0.2541,0.1500
0.204000,-0.160645,0.2425,0.1500
0.254000,-0.161695,0.2365,0.1500
0.304000,-0.162518,0.2349,0.1500
0.354000,-0.163093,0.2347,0.1500
0.404000,-0.163402,0.2280,0.1500
0.454000,-0.163424,0.2264,0.1500
0.504000,-0.164124,0.2174,0.1500
0.554000,-0.164615,0.2168,0.1500
0.604000,-0.164881,0.2101,0.1500
0.654000,-0.164903,0.2064,0.1500
0.704000,-0.164665,0.2069,0.1500
0.754000,-0.164151,0.2069,0.1500
0.804000,-0.162473,0.2069,0.1500
0.854000,-0.160596,0.2069,0.1500
0.904000,-0.158500,0.2069,0.1500
0.954000,-0.156165,0.2069,0.1500
1.004000,-0.153572,0.2069,0.1500
1.054000,-0.151685,0.2069,0.1500
1.104000,-0.149617,0.2209,0.1500
1.154000,-0.148336,0.2549,0.1500
1.204000,-0.147943,0.2728,0.1500
1.254000,-0.147555,0.2923,0.1500
1.304000,-0.148145,0.3320,0.1500
1.354000,-0.149821,0.3572,0.1500
1.404000,-0.151706,0.3868,0.1500
1.454000,-0.153794,0.3928,0.1500
1.504000,-0.156079,0.3945,0.1500
1.554000,-0.157687,0.3967,0.1500
1.604000,-0.159592,0.4006,0.1500
1.654000,-0.161787,0.4066,0.1500
1.704000,-0.164263,0.4164,0.1500
1.754000,-0.167012,0.4262,0.1500
1.804000,-0.170024,0.4359,0.1500
1.854000,-0.173293,0.4455,0.1500
1.904000,-0.176808,0.4550,0.1500
1.954000,-0.180562,0.4628,0.1500
2.004000,-0.184546,0.4628,0.1500
2.054000,-0.188752,0.4628,0.1500
2.104000,-0.193171,0.4628,0.1500
2.154000,-0.197795,0.4628,0.1500
2.204000,-0.202615,0.4628,0.1500
2.254000,-0.206753,0.4628,0.1500
2.304000,-0.211181,0.4628,0.1500
2.354000,-0.215020,0.4594,0.1500
2.404000,-0.218367,0.4424,0.1500
2.454000,-0.221322,0.4424,0.1500
2.504000,-0.223979,0.4424,0.1500
2.554000,-0.226430,0.4424,0.1500
2.604000,-0.228648,0.4424,0.1500
2.654000,-0.230606,0.4424,0.1500
2.704000,-0.233258,0.4424,0.1500
2.754000,-0.235587,0.4424,0.1500
2.804000,-0.238431,0.4410,0.1500
2.854000,-0.241754,0.4410,0.1500
2.904000,-0.245524,0.4410,0.1500
2.954000,-0.249706,0.4410,0.1500
3.004000,-0.254267,0.4410,0.1500
3.054000,-0.259172,0.4410,0.1500
3.104000,-0.264388,0.4410,0.1500
3.154000,-0.270865,0.4092,0.1500
3.204000,-0.277702,0.3892,0.1500
3.254000,-0.284868,0.3772,0.1500
3.304000,-0.292333,0.3667,0.1500
3.354000,-0.300064,0.3577,0.1500
3.404000,-0.308030,0.3499,0.1500
3.454000,-0.316202,0.3435,0.1500
3.504000,-0.324547,0.3382,0.1500
3.554000,-0.333035,0.3092,0.1500
3.604000,-0.342619,0.2753,0.1500
3.654000,-0.352401,0.2587,0.1500
3.704000,-0.362352,0.2555,0.1500
