x_m,y_m
0.204000,0.614000
0.254000,0.614000
0.304000,0.614000
0.354000,0.614000
0.404000,0.614000
0.454000,0.614000
0.504000,0.614000
0.554000,0.614000
0.604000,0.614000
0.654000,0.614000
0.704000,0.614000
0.754000,0.614000
0.804000,0.614000
0.854000,0.614000
0.904000,0.614000
0.954000,0.614000
1.004000,0.614000
1.054000,0.614000
1.104000,0.614000
1.154000,0.614000
1.204000,0.564000
1.254000,0.564000
1.304000,0.564000
1.354000,0.564000
1.404000,0.564000
1.454000,0.564000
1.504000,0.564000
1.554000,0.564000
1.604000,0.564000
1.654000,0.564000
1.704000,0.564000
1.754000,0.564000
1.804000,0.564000
1.854000,0.564000
1.904000,0.564000
1.954000,0.514000
2.004000,0.514000
2.054000,0.514000
2.104000,0.514000
2.154000,0.514000
2.204000,0.514000
2.254000,0.514000
2.304000,0.514000
2.354000,0.514000
2.404000,0.514000
2.454000,0.514000
2.504000,0.514000
2.554000,0.514000
2.604000,0.514000
2.654000,0.514000
2.704000,0.514000
2.754000,0.464000
2.804000,0.464000
2.854000,0.464000
2.904000,0.464000
2.954000,0.464000
3.004000,0.464000
3.054000,0.464000
3.104000,0.464000
3.154000,0.464000
3.204000,0.464000
3.254000,0.464000
3.304000,0.464000
3.354000,0.464000
3.404000,0.464000
3.454000,0.464000
3.504000,0.414000
3.554000,0.414000
3.604000,0.414000
3.654000,0.414000
3.704000,0.414000
3.754000,0.414000
3.804000,0.414000
3.854000,0.414000
3.904000,0.414000
3.954000,0.414000
4.004000,0.414000
4.054000,0.414000
4.104000,0.414000
4.154000,0.414000
4.204000,0.414000
4.254000,0.364000
4.304000,0.364000
4.354000,0.364000
4.404000,0.364000
4.454000,0.364000
4.504000,0.364000
4.554000,0.364000
4.604000,0.364000
4.654000,0.364000
4.704000,0.364000
4.754000,0.364000
4.804000,0.364000
4.854000,0.364000
4.904000,0.364000
4.954000,0.314000
5.004000,0.314000
5.054000,0.314000
5.054000,0.264000
5.054000,0.214000
5.054000,0.164000
5.054000,0.114000
5.054000,0.064000
5.054000,0.014000
5.054000,-0.036000
5.054000,-0.086000
5.104000,-0.136000
5.154000,-0.186000
5.204000,-0.186000
5.254000,-0.186000
5.304000,-0.186000
5.354000,-0.136000
5.404000,-0.136000
5.454000,-0.086000
5.454000,-0.036000
5.454000,0.014000
5.454000,0.064000
5.454000,0.114000
5.454000,0.164000
5.454000,0.214000
5.454000,0.264000
5.504000,0.264000
5.554000,0.264000
5.604000,0.264000
5.654000,0.264000
5.704000,0.264000
5.754000,0.264000
5.804000,0.264000
5.854000,0.264000
5.904000,0.214000
5.954000,0.214000
6.004000,0.214000
6.054000,0.214000
6.104000,0.214000
6.154000,0.214000
6.204000,0.214000
6.254000,0.214000
6.304000,0.214000
6.354000,0.214000
6.404000,0.214000
6.454000,0.214000
6.504000,0.214000
6.554000,0.164000
6.604000,0.164000
6.654000,0.164000
6.704000,0.164000
6.754000,0.164000
6.804000,0.164000
6.854000,0.164000
6.904000,0.164000
6.954000,0.164000
7.004000,0.164000
7.054000,0.164000
7.104000,0.164000
7.154000,0.164000
7.204000,0.114000
7.254000,0.114000
7.304000,0.114000
7.354000,0.114000
7.404000,0.114000
7.454000,0.114000
7.504000,0.114000
7.554000,0.114000
7.604000,0.114000
7.654000,0.114000
7.704000,0.114000
7.754000,0.114000
7.804000,0.114000
7.854000,0.064000
7.904000,0.064000
7.954000,0.064000
8.004000,0.064000
8.054000,0.064000
8.104000,0.064000
8.154000,0.064000
8.204000,0.064000
8.254000,0.064000
8.304000,0.064000
8.354000,0.064000
8.404000,0.064000
8.454000,0.064000
8.504000,0.064000
8.554000,0.064000
8.604000,0.064000
8.654000,0.064000
8.704000,0.014000
8.754000,0.014000
8.804000,0.014000
8.854000,0.014000
8.904000,0.014000
8.954000,0.014000
9.004000,0.014000
9.054000,0.014000
9.104000,0.014000
9.154000,0.014000
9.204000,0.014000
9.254000,0.014000
9.304000,0.014000
9.354000,0.014000
9.404000,0.014000
9.454000,0.014000
9.504000,0.014000
9.554000,0.014000
9.604000,0.014000
9.654000,-0.036000
9.704000,-0.036000
9.754000,-0.036000
9.804000,-0.036000
9.854000,0.014000
9.904000,0.064000
9.954000,0.114000
9.954000,0.164000
9.954000,0.214000
9.954000,0.264000
9.954000,0.314000
9.904000,0.364000
9.854000,0.364000
9.804000,0.364000
9.754000,0.364000
9.704000,0.364000
9.654000,0.364000
9.604000,0.364000
9.554000,0.364000
9.504000,0.414000
9.454000,0.414000
9.404000,0.414000
9.354000,0.414000
9.304000,0.414000
9.254000,0.414000
9.204000,0.414000
9.154000,0.414000
9.104000,0.414000
9.054000,0.414000
9.004000,0.414000
8.954000,0.414000
8.904000,0.414000
8.854000,0.414000
8.804000,0.414000
8.754000,0.464000
8.704000,0.464000
8.654000,0.464000
8.604000,0.464000
8.554000,0.464000
8.504000,0.464000
8.454000,0.464000
